"ID","gene"
"cds-WP_003115812.1","NA"
"gene-Y880_RS08620","NA"
"cds-WP_016253437.1","NA"
"gene-Y880_RS08625","NA"
"cds-Y880_RS08625","NA"
"gene-Y880_RS08630","NA"
"cds-WP_003089264.1","NA"
"gene-Y880_RS08635","NA"
"cds-WP_003113738.1","NA"
"gene-Y880_RS08640","NA"
"cds-WP_003113739.1","NA"
"gene-Y880_RS08645","NA"
"cds-WP_003117814.1","NA"
"gene-Y880_RS08650","NA"
"cds-WP_003113740.1","NA"
"gene-Y880_RS08655","NA"
"cds-Y880_RS08655","NA"
"gene-Y880_RS08660","NA"
"cds-WP_003110746.1","NA"
"gene-Y880_RS08665","NA"
"cds-WP_003110747.1","NA"
"gene-Y880_RS08670","NA"
"cds-WP_003120138.1","NA"
"gene-Y880_RS08675","NA"
"cds-WP_003117815.1","NA"
"gene-Y880_RS08680","NA"
"cds-WP_003089287.1","NA"
"gene-Y880_RS08685","NA"
"cds-WP_003117816.1","NA"
"gene-Y880_RS08690","NA"
"cds-WP_003113746.1","NA"
"gene-Y880_RS08695","NA"
"cds-WP_003089295.1","NA"
"gene-Y880_RS08700","NA"
"cds-WP_003110751.1","NA"
"gene-Y880_RS08705","soxR"
"cds-WP_003089301.1","soxR"
"gene-Y880_RS08710","NA"
"cds-WP_003089304.1","NA"
"gene-Y880_RS08715","NA"
"cds-WP_003113749.1","NA"
"gene-Y880_RS08720","NA"
"cds-WP_003113750.1","NA"
"gene-Y880_RS08725","NA"
"cds-WP_003124660.1","NA"
"gene-Y880_RS08730","NA"
"cds-WP_003122742.1","NA"
"gene-Y880_RS08735","NA"
"cds-WP_003450840.1","NA"
"gene-Y880_RS08740","arsH"
"cds-WP_003117819.1","arsH"
"gene-Y880_RS08745","NA"
"cds-WP_003122741.1","NA"
"gene-Y880_RS08750","NA"
"cds-WP_003089323.1","NA"
"gene-Y880_RS08755","NA"
"cds-Y880_RS08755","NA"
"gene-Y880_RS08760","NA"
"cds-Y880_RS08760","NA"
"gene-Y880_RS08765","NA"
"cds-WP_016253435.1","NA"
"gene-Y880_RS08770","NA"
"cds-Y880_RS08770","NA"
"gene-Y880_RS08775","NA"
"cds-WP_009876436.1","NA"
"gene-Y880_RS08780","NA"
"cds-WP_003144096.1","NA"
"gene-Y880_RS08785","NA"
"cds-WP_016253433.1","NA"
"gene-Y880_RS08790","NA"
"cds-WP_024099923.1","NA"
"gene-Y880_RS08795","NA"
"cds-Y880_RS08795","NA"
"gene-Y880_RS08800","NA"
"cds-Y880_RS08800","NA"
"gene-Y880_RS08805","NA"
"cds-WP_003113105.1","NA"
"gene-Y880_RS08810","NA"
"cds-Y880_RS08810","NA"
"gene-Y880_RS08815","NA"
"cds-WP_003122732.1","NA"
"gene-Y880_RS08820","NA"
"cds-WP_003113102.1","NA"
"gene-Y880_RS08825","NA"
"cds-WP_004349807.1","NA"
"gene-Y880_RS08830","NA"
"cds-WP_003089354.1","NA"
"gene-Y880_RS08835","NA"
"cds-WP_004343632.1","NA"
"gene-Y880_RS08840","NA"
"cds-WP_003113099.1","NA"
"gene-Y880_RS08845","NA"
"cds-WP_003089363.1","NA"
"gene-Y880_RS08850","NA"
"cds-Y880_RS08850","NA"
"gene-Y880_RS08855","NA"
"cds-Y880_RS08855","NA"
"gene-Y880_RS08860","NA"
"cds-WP_003113096.1","NA"
"gene-Y880_RS08865","NA"
"cds-WP_003115897.1","NA"
"gene-Y880_RS08870","NA"
"cds-Y880_RS08870","NA"
"gene-Y880_RS08875","NA"
"cds-WP_003113093.1","NA"
"gene-Y880_RS08880","NA"
"cds-WP_003117834.1","NA"
"gene-Y880_RS08885","NA"
"cds-WP_003113091.1","NA"
"gene-Y880_RS08890","NA"
"cds-WP_003117836.1","NA"
"gene-Y880_RS08895","NA"
"cds-WP_003113090.1","NA"
"gene-Y880_RS08900","NA"
"cds-WP_003089396.1","NA"
"gene-Y880_RS08905","NA"
"cds-WP_003122724.1","NA"
"gene-Y880_RS08910","NA"
"cds-WP_003113089.1","NA"
"gene-Y880_RS08915","NA"
"cds-Y880_RS08915","NA"
"gene-Y880_RS08920","NA"
"cds-Y880_RS08920","NA"
"gene-Y880_RS08925","NA"
"cds-WP_003144059.1","NA"
"gene-Y880_RS08930","NA"
"cds-WP_003122720.1","NA"
"gene-Y880_RS08935","NA"
"cds-WP_003089408.1","NA"
"gene-Y880_RS08940","NA"
"cds-WP_003107131.1","NA"
"gene-Y880_RS08945","NA"
"cds-WP_003107130.1","NA"
"gene-Y880_RS08950","NA"
"cds-WP_003107128.1","NA"
"gene-Y880_RS08955","NA"
"cds-WP_003089418.1","NA"
"gene-Y880_RS08960","NA"
"cds-WP_003117844.1","NA"
"gene-Y880_RS08965","NA"
"cds-WP_003117845.1","NA"
"gene-Y880_RS08970","NA"
"cds-WP_003107493.1","NA"
"gene-Y880_RS08975","NA"
"cds-WP_003107490.1","NA"
"gene-Y880_RS08980","NA"
"cds-WP_003107734.1","NA"
"gene-Y880_RS08985","NA"
"cds-WP_003107732.1","NA"
"gene-Y880_RS08990","NA"
"cds-WP_003115101.1","NA"
"gene-Y880_RS08995","NA"
"cds-WP_095866988.1","NA"
"gene-Y880_RS09000","NA"
"cds-WP_003089433.1","NA"
"gene-Y880_RS09005","NA"
"cds-WP_003089436.1","NA"
"gene-Y880_RS09010","NA"
"cds-WP_003124603.1","NA"
"gene-Y880_RS09015","NA"
"cds-WP_003105356.1","NA"
"gene-Y880_RS09020","NA"
"cds-WP_003117849.1","NA"
"gene-Y880_RS09025","NA"
"cds-WP_003124602.1","NA"
"gene-Y880_RS09030","NA"
"cds-WP_003089438.1","NA"
"gene-Y880_RS09035","NA"
"cds-WP_016253428.1","NA"
"gene-Y880_RS09040","NA"
"cds-WP_003105364.1","NA"
"gene-Y880_RS09045","NA"
"cds-WP_003105365.1","NA"
"gene-Y880_RS09050","NA"
"cds-WP_003115000.1","NA"
"gene-Y880_RS09055","NA"
"cds-WP_016253427.1","NA"
"gene-Y880_RS09060","NA"
"cds-Y880_RS09060","NA"
"gene-Y880_RS09065","NA"
"cds-WP_095866989.1","NA"
"gene-Y880_RS09070","NA"
"cds-WP_009877764.1","NA"
"gene-Y880_RS09075","NA"
"cds-WP_003106870.1","NA"
"gene-Y880_RS09080","NA"
"cds-WP_003089457.1","NA"
"gene-Y880_RS09085","NA"
"cds-WP_095866990.1","NA"
"gene-Y880_RS09090","NA"
"cds-WP_003115004.1","NA"
"gene-Y880_RS09095","NA"
"cds-WP_073646974.1","NA"
"gene-Y880_RS09100","NA"
"cds-WP_003111646.1","NA"
"gene-Y880_RS09105","NA"
"cds-WP_003122702.1","NA"
"gene-Y880_RS09110","NA"
"cds-WP_003111446.1","NA"
"gene-Y880_RS09115","NA"
"cds-WP_003111445.1","NA"
"gene-Y880_RS09120","NA"
"cds-Y880_RS09120","NA"
"gene-Y880_RS09125","ssuD"
"cds-WP_003104713.1","ssuD"
"gene-Y880_RS09130","msuE"
"cds-WP_003089470.1","msuE"
"gene-Y880_RS09135","NA"
"cds-WP_003122700.1","NA"
"gene-Y880_RS09140","NA"
"cds-WP_016253426.1","NA"
"gene-Y880_RS09145","NA"
"cds-WP_016253425.1","NA"
"gene-Y880_RS09150","NA"
"cds-WP_016253424.1","NA"
"gene-Y880_RS09155","NA"
"cds-Y880_RS09155","NA"
"gene-Y880_RS09160","NA"
"cds-Y880_RS09160","NA"
"gene-Y880_RS09165","NA"
"cds-WP_003089492.1","NA"
"gene-Y880_RS09170","NA"
"cds-WP_003089493.1","NA"
"gene-Y880_RS09175","NA"
"cds-WP_016253422.1","NA"
"gene-Y880_RS09180","NA"
"cds-WP_003089495.1","NA"
"gene-Y880_RS09185","NA"
"cds-WP_003122696.1","NA"
"gene-Y880_RS09190","vasA"
"cds-Y880_RS09190","vasA"
"gene-Y880_RS09195","NA"
"cds-WP_003124579.1","NA"
"gene-Y880_RS09200","clpV"
"cds-WP_016253421.1","clpV"
"gene-Y880_RS09205","NA"
"cds-WP_003116944.1","NA"
"gene-Y880_RS09210","NA"
"cds-WP_003116945.1","NA"
"gene-Y880_RS09215","NA"
"cds-WP_016253420.1","NA"
"gene-Y880_RS09220","NA"
"cds-WP_003114514.1","NA"
"gene-Y880_RS09225","NA"
"cds-WP_003089513.1","NA"
"gene-Y880_RS09230","NA"
"cds-WP_003110901.1","NA"
"gene-Y880_RS09235","NA"
"cds-WP_031758954.1","NA"
"gene-Y880_RS09240","NA"
"cds-WP_016253418.1","NA"
"gene-Y880_RS09245","NA"
"cds-WP_003089521.1","NA"
"gene-Y880_RS09250","NA"
"cds-WP_003104944.1","NA"
"gene-Y880_RS09255","NA"
"cds-WP_003089526.1","NA"
"gene-Y880_RS09260","lldD"
"cds-WP_003104946.1","lldD"
"gene-Y880_RS09265","NA"
"cds-WP_003162835.1","NA"
"gene-Y880_RS09270","NA"
"cds-WP_095866991.1","NA"
"gene-Y880_RS09275","NA"
"cds-WP_003089535.1","NA"
"gene-Y880_RS09280","NA"
"cds-WP_016253417.1","NA"
"gene-Y880_RS09285","NA"
"cds-WP_003114509.1","NA"
"gene-Y880_RS09290","NA"
"cds-WP_003103620.1","NA"
"gene-Y880_RS09295","NA"
"cds-WP_003120136.1","NA"
"gene-Y880_RS09300","NA"
"cds-WP_003089547.1","NA"
"gene-Y880_RS09305","NA"
"cds-WP_016253416.1","NA"
"gene-Y880_RS09310","NA"
"cds-WP_003120134.1","NA"
"gene-Y880_RS09315","NA"
"cds-WP_003139293.1","NA"
"gene-Y880_RS09320","NA"
"cds-WP_016253415.1","NA"
"gene-Y880_RS09325","NA"
"cds-WP_016253414.1","NA"
"gene-Y880_RS09330","NA"
"cds-WP_003103606.1","NA"
"gene-Y880_RS09335","NA"
"cds-WP_003114501.1","NA"
"gene-Y880_RS09340","NA"
"cds-Y880_RS09340","NA"
"gene-Y880_RS09345","NA"
"cds-WP_079276193.1","NA"
"gene-Y880_RS09350","NA"
"cds-Y880_RS09350","NA"
"gene-Y880_RS09355","NA"
"cds-Y880_RS09355","NA"
"gene-Y880_RS09360","NA"
"cds-Y880_RS09360","NA"
"gene-Y880_RS09365","NA"
"cds-WP_003106912.1","NA"
"gene-Y880_RS09370","NA"
"cds-WP_003111932.1","NA"
"gene-Y880_RS09375","NA"
"cds-WP_003089624.1","NA"
"gene-Y880_RS09380","NA"
"cds-Y880_RS09380","NA"
"gene-Y880_RS09385","NA"
"cds-WP_003113055.1","NA"
"gene-Y880_RS09390","NA"
"cds-Y880_RS09390","NA"
"gene-Y880_RS09395","NA"
"cds-WP_003106903.1","NA"
"gene-Y880_RS09400","NA"
"cds-Y880_RS09400","NA"
"gene-Y880_RS09405","NA"
"cds-WP_003105945.1","NA"
"gene-Y880_RS09410","NA"
"cds-WP_003089636.1","NA"
"gene-Y880_RS09415","NA"
"cds-WP_003089638.1","NA"
"gene-Y880_RS09420","NA"
"cds-WP_003451062.1","NA"
"gene-Y880_RS09425","NA"
"cds-WP_003111287.1","NA"
"gene-Y880_RS09430","treA"
"cds-WP_016253403.1","treA"
"gene-Y880_RS09435","NA"
"cds-WP_003105956.1","NA"
"gene-Y880_RS09440","NA"
"cds-WP_003089646.1","NA"
"gene-Y880_RS09445","NA"
"cds-WP_003111283.1","NA"
"gene-Y880_RS09450","NA"
"cds-WP_003111282.1","NA"
"gene-Y880_RS09455","NA"
"cds-WP_003113064.1","NA"
"gene-Y880_RS09460","NA"
"cds-WP_003113065.1","NA"
"gene-Y880_RS09465","NA"
"cds-WP_012614123.1","NA"
"gene-Y880_RS09470","NA"
"cds-WP_003102987.1","NA"
"gene-Y880_RS09475","NA"
"cds-Y880_RS09475","NA"
"gene-Y880_RS09480","NA"
"cds-Y880_RS09480","NA"
"gene-Y880_RS09485","NA"
"cds-WP_003113068.1","NA"
"gene-Y880_RS09490","NA"
"cds-WP_016253400.1","NA"
"gene-Y880_RS09495","ppk2"
"cds-WP_016253399.1","ppk2"
"gene-Y880_RS09500","NA"
"cds-WP_003113070.1","NA"
"gene-Y880_RS09505","NA"
"cds-Y880_RS09505","NA"
"gene-Y880_RS09510","NA"
"cds-Y880_RS09510","NA"
"gene-Y880_RS09515","NA"
"cds-WP_003160358.1","NA"
"gene-Y880_RS09520","NA"
"cds-Y880_RS09520","NA"
"gene-Y880_RS09525","NA"
"cds-WP_003089681.1","NA"
"gene-Y880_RS09530","NA"
"cds-Y880_RS09530","NA"
"gene-Y880_RS09535","cadA"
"cds-Y880_RS09535","cadA"
"gene-Y880_RS09540","NA"
"cds-WP_003089693.1","NA"
"gene-Y880_RS09545","NA"
"cds-Y880_RS09545","NA"
"gene-Y880_RS09550","NA"
"cds-Y880_RS09550","NA"
"gene-Y880_RS09555","NA"
"cds-WP_095866992.1","NA"
"gene-Y880_RS09560","NA"
"cds-Y880_RS09560","NA"
"gene-Y880_RS09565","gcvT"
"cds-WP_003122380.1","gcvT"
"gene-Y880_RS09570","NA"
"cds-WP_012614114.1","NA"
"gene-Y880_RS09575","glyA"
"cds-Y880_RS09575","glyA"
"gene-Y880_RS09580","NA"
"cds-WP_003089713.1","NA"
"gene-Y880_RS09585","gcvP"
"cds-WP_003451144.1","gcvP"
"gene-Y880_RS09590","gcvH"
"cds-WP_003089718.1","gcvH"
"gene-Y880_RS09595","NA"
"cds-WP_003089722.1","NA"
"gene-Y880_RS09600","NA"
"cds-WP_016253393.1","NA"
"gene-Y880_RS09605","NA"
"cds-WP_009876510.1","NA"
"gene-Y880_RS09610","NA"
"cds-Y880_RS09610","NA"
"gene-Y880_RS09615","NA"
"cds-Y880_RS09615","NA"
"gene-Y880_RS09620","NA"
"cds-WP_003089729.1","NA"
"gene-Y880_RS09625","NA"
"cds-WP_009876513.1","NA"
"gene-Y880_RS09630","NA"
"cds-WP_016253390.1","NA"
"gene-Y880_RS09635","NA"
"cds-Y880_RS09635","NA"
"gene-Y880_RS09640","NA"
"cds-Y880_RS09640","NA"
"gene-Y880_RS09645","NA"
"cds-WP_016253386.1","NA"
"gene-Y880_RS09650","NA"
"cds-WP_071534168.1","NA"
"gene-Y880_RS09655","NA"
"cds-WP_071534159.1","NA"
"gene-Y880_RS09660","NA"
"cds-Y880_RS09660","NA"
"gene-Y880_RS09665","NA"
"cds-WP_003113288.1","NA"
"gene-Y880_RS09670","NA"
"cds-Y880_RS09670","NA"
"gene-Y880_RS09675","NA"
"cds-WP_003113290.1","NA"
"gene-Y880_RS09680","NA"
"cds-WP_003089775.1","NA"
"gene-Y880_RS09685","NA"
"cds-WP_003089777.1","NA"
"gene-Y880_RS09690","gtdA"
"cds-WP_003116883.1","gtdA"
"gene-Y880_RS09695","NA"
"cds-WP_003116882.1","NA"
"gene-Y880_RS09700","NA"
"cds-Y880_RS09700","NA"
"gene-Y880_RS09705","maiA"
"cds-WP_003113293.1","maiA"
"gene-Y880_RS09710","NA"
"cds-WP_016253385.1","NA"
"gene-Y880_RS09715","NA"
"cds-WP_010793051.1","NA"
"gene-Y880_RS09720","NA"
"cds-WP_003089790.1","NA"
"gene-Y880_RS09725","NA"
"cds-WP_016253384.1","NA"
"gene-Y880_RS09730","NA"
"cds-WP_016253383.1","NA"
"gene-Y880_RS09735","NA"
"cds-WP_003103570.1","NA"
"gene-Y880_RS09740","NA"
"cds-WP_016253382.1","NA"
"gene-Y880_RS09745","NA"
"cds-WP_003103565.1","NA"
"gene-Y880_RS09750","NA"
"cds-WP_016253381.1","NA"
"gene-Y880_RS09755","NA"
"cds-WP_003089806.1","NA"
"gene-Y880_RS09760","NA"
"cds-WP_003089808.1","NA"
"gene-Y880_RS09765","NA"
"cds-WP_003119020.1","NA"
"gene-Y880_RS09770","NA"
"cds-WP_003089814.1","NA"
"gene-Y880_RS09775","NA"
"cds-WP_003089816.1","NA"
"gene-Y880_RS09780","NA"
"cds-WP_003116877.1","NA"
"gene-Y880_RS09785","NA"
"cds-WP_016253380.1","NA"
"gene-Y880_RS09790","NA"
"cds-WP_016253379.1","NA"
"gene-Y880_RS09795","NA"
"cds-WP_016253378.1","NA"
"gene-Y880_RS09800","NA"
"cds-WP_003089829.1","NA"
"gene-Y880_RS09805","NA"
"cds-WP_003103549.1","NA"
"gene-Y880_RS09810","NA"
"cds-WP_003089834.1","NA"
"gene-Y880_RS09815","NA"
"cds-Y880_RS09815","NA"
"gene-Y880_RS09820","NA"
"cds-WP_003089838.1","NA"
"gene-Y880_RS09825","NA"
"cds-Y880_RS09825","NA"
"gene-Y880_RS09830","NA"
"cds-WP_003109549.1","NA"
"gene-Y880_RS09835","NA"
"cds-WP_003116873.1","NA"
"gene-Y880_RS09840","NA"
"cds-Y880_RS09840","NA"
"gene-Y880_RS09845","NA"
"cds-WP_003089849.1","NA"
"gene-Y880_RS09850","NA"
"cds-WP_003120086.1","NA"
"gene-Y880_RS09855","NA"
"cds-WP_012614093.1","NA"
"gene-Y880_RS09860","NA"
"cds-WP_003089860.1","NA"
"gene-Y880_RS09865","NA"
"cds-WP_003109544.1","NA"
"gene-Y880_RS09870","NA"
"cds-WP_003120082.1","NA"
"gene-Y880_RS09875","catA"
"cds-WP_016253375.1","catA"
"gene-Y880_RS09880","catC"
"cds-WP_016253374.1","catC"
"gene-Y880_RS09885","NA"
"cds-WP_003120080.1","NA"
"gene-Y880_RS09890","NA"
"cds-WP_024099906.1","NA"
"gene-Y880_RS09895","NA"
"cds-WP_003089870.1","NA"
"gene-Y880_RS09900","NA"
"cds-WP_003113309.1","NA"
"gene-Y880_RS09905","NA"
"cds-WP_003160395.1","NA"
"gene-Y880_RS09910","antA"
"cds-WP_003113310.1","antA"
"gene-Y880_RS09915","antB"
"cds-WP_003116865.1","antB"
"gene-Y880_RS09920","antC"
"cds-WP_003116863.1","antC"
"gene-Y880_RS09925","benD"
"cds-WP_016253373.1","benD"
"gene-Y880_RS09930","NA"
"cds-WP_003109537.1","NA"
"gene-Y880_RS09935","benB"
"cds-WP_003120077.1","benB"
"gene-Y880_RS09940","benA"
"cds-WP_003113315.1","benA"
"gene-Y880_RS09945","NA"
"cds-WP_003109534.1","NA"
"gene-Y880_RS09950","NA"
"cds-WP_003115707.1","NA"
"gene-Y880_RS09955","NA"
"cds-WP_003109532.1","NA"
"gene-Y880_RS09960","NA"
"cds-WP_016253372.1","NA"
"gene-Y880_RS09965","NA"
"cds-WP_003089900.1","NA"
"gene-Y880_RS09970","NA"
"cds-WP_016253371.1","NA"
"gene-Y880_RS09975","NA"
"cds-WP_031758946.1","NA"
"gene-Y880_RS09980","NA"
"cds-WP_003120075.1","NA"
"gene-Y880_RS09985","NA"
"cds-WP_003089914.1","NA"
"gene-Y880_RS09990","NA"
"cds-WP_003089920.1","NA"
"gene-Y880_RS09995","NA"
"cds-WP_003111498.1","NA"
"gene-Y880_RS10000","NA"
"cds-WP_071534024.1","NA"
"gene-Y880_RS10005","NA"
"cds-WP_003113321.1","NA"
"gene-Y880_RS10010","NA"
"cds-WP_016253369.1","NA"
"gene-Y880_RS10015","NA"
"cds-Y880_RS10015","NA"
"gene-Y880_RS10020","NA"
"cds-WP_016253368.1","NA"
"gene-Y880_RS10025","NA"
"cds-WP_003089950.1","NA"
"gene-Y880_RS10030","NA"
"cds-WP_016253367.1","NA"
"gene-Y880_RS10035","NA"
"cds-WP_003120066.1","NA"
"gene-Y880_RS10040","NA"
"cds-WP_003113326.1","NA"
"gene-Y880_RS10045","NA"
"cds-WP_003089962.1","NA"
"gene-Y880_RS10050","NA"
"cds-WP_003113327.1","NA"
"gene-Y880_RS10055","NA"
"cds-WP_016253366.1","NA"
"gene-Y880_RS10060","NA"
"cds-Y880_RS10060","NA"
"gene-Y880_RS10065","NA"
"cds-Y880_RS10065","NA"
"gene-Y880_RS10070","NA"
"cds-WP_003122639.1","NA"
"gene-Y880_RS10075","NA"
"cds-Y880_RS10075","NA"
"gene-Y880_RS10080","NA"
"cds-WP_003122638.1","NA"
"gene-Y880_RS10085","NA"
"cds-WP_003139068.1","NA"
"gene-Y880_RS10090","NA"
"cds-WP_003089983.1","NA"
"gene-Y880_RS10095","NA"
"cds-WP_079276192.1","NA"
"gene-Y880_RS10100","NA"
"cds-WP_078451349.1","NA"
"gene-Y880_RS10105","NA"
"cds-WP_079276191.1","NA"
"gene-Y880_RS10110","NA"
"cds-WP_003104462.1","NA"
"gene-Y880_RS10115","NA"
"cds-WP_003089995.1","NA"
"gene-Y880_RS10120","NA"
"cds-WP_003089998.1","NA"
"gene-Y880_RS10125","NA"
"cds-WP_003090000.1","NA"
"gene-Y880_RS10130","NA"
"cds-WP_016253360.1","NA"
"gene-Y880_RS10135","NA"
"cds-Y880_RS10135","NA"
"gene-Y880_RS10140","NA"
"cds-Y880_RS10140","NA"
"gene-Y880_RS10145","NA"
"cds-WP_003102517.1","NA"
"gene-Y880_RS10150","NA"
"cds-WP_016253359.1","NA"
"gene-Y880_RS10155","NA"
"cds-WP_016253358.1","NA"
"gene-Y880_RS10160","NA"
"cds-WP_003102512.1","NA"
"gene-Y880_RS10165","NA"
"cds-WP_003090018.1","NA"
"gene-Y880_RS10170","NA"
"cds-WP_003090022.1","NA"
"gene-Y880_RS10175","NA"
"cds-WP_003116846.1","NA"
"gene-Y880_RS10180","NA"
"cds-WP_073654551.1","NA"
"gene-Y880_RS10185","NA"
"cds-WP_003090028.1","NA"
"gene-Y880_RS10190","NA"
"cds-WP_016253356.1","NA"
"gene-Y880_RS10195","NA"
"cds-WP_003113340.1","NA"
"gene-Y880_RS10200","NA"
"cds-WP_003122629.1","NA"
"gene-Y880_RS10205","NA"
"cds-WP_015648930.1","NA"
"gene-Y880_RS10210","NA"
"cds-WP_003113343.1","NA"
"gene-Y880_RS10215","NA"
"cds-WP_033893554.1","NA"
"gene-Y880_RS10220","NA"
"cds-WP_003102495.1","NA"
"gene-Y880_RS10225","NA"
"cds-WP_003120049.1","NA"
"gene-Y880_RS10230","NA"
"cds-WP_003102492.1","NA"
"gene-Y880_RS10235","NA"
"rna-Y880_RS10235","NA"
"exon-Y880_RS10235-1","NA"
"gene-Y880_RS10240","NA"
"cds-WP_031758944.1","NA"
"gene-Y880_RS10245","NA"
"cds-WP_003102481.1","NA"
"gene-Y880_RS10250","NA"
"cds-WP_004350033.1","NA"
"gene-Y880_RS10255","NA"
"cds-WP_003102475.1","NA"
"gene-Y880_RS10260","NA"
"cds-WP_003113348.1","NA"
"gene-Y880_RS10265","NA"
"cds-WP_003102472.1","NA"
"gene-Y880_RS10270","NA"
"cds-WP_003102469.1","NA"
"gene-Y880_RS10275","NA"
"cds-WP_003102467.1","NA"
"gene-Y880_RS10280","kynA"
"cds-WP_003120044.1","kynA"
"gene-Y880_RS10285","NA"
"cds-WP_003113351.1","NA"
"gene-Y880_RS10290","NA"
"cds-WP_003102461.1","NA"
"gene-Y880_RS10295","NA"
"rna-Y880_RS10295","NA"
"exon-Y880_RS10295-1","NA"
"gene-Y880_RS10300","NA"
"cds-WP_003099002.1","NA"
"gene-Y880_RS10305","NA"
"cds-WP_003143850.1","NA"
"gene-Y880_RS10310","NA"
"cds-WP_003098997.1","NA"
"gene-Y880_RS10315","NA"
"cds-WP_003158550.1","NA"
"gene-Y880_RS10320","NA"
"rna-Y880_RS10320","NA"
"exon-Y880_RS10320-1","NA"
"gene-Y880_RS10325","pgsA"
"cds-WP_003090349.1","pgsA"
"gene-Y880_RS10330","uvrC"
"cds-WP_003097551.1","uvrC"
"gene-Y880_RS10335","NA"
"cds-WP_016253352.1","NA"
"gene-Y880_RS10340","NA"
"cds-WP_003160424.1","NA"
"gene-Y880_RS10345","NA"
"cds-WP_003119987.1","NA"
"gene-Y880_RS10350","NA"
"cds-WP_003097554.1","NA"
"gene-Y880_RS10355","NA"
"cds-WP_003113355.1","NA"
"gene-Y880_RS10360","NA"
"cds-WP_003143848.1","NA"
"gene-Y880_RS10365","NA"
"cds-WP_003143847.1","NA"
"gene-Y880_RS10370","NA"
"cds-WP_003090368.1","NA"
"gene-Y880_RS10375","NA"
"cds-WP_003090369.1","NA"
"gene-Y880_RS10380","NA"
"cds-WP_003097598.1","NA"
"gene-Y880_RS10385","NA"
"cds-WP_003097601.1","NA"
"gene-Y880_RS10390","NA"
"cds-WP_003113358.1","NA"
"gene-Y880_RS10395","NA"
"cds-WP_003143826.1","NA"
"gene-Y880_RS10400","NA"
"cds-WP_003113360.1","NA"
"gene-Y880_RS10405","NA"
"cds-WP_003097609.1","NA"
"gene-Y880_RS10410","NA"
"cds-WP_003130938.1","NA"
"gene-Y880_RS10415","NA"
"cds-WP_003090383.1","NA"
"gene-Y880_RS10420","NA"
"cds-WP_003097613.1","NA"
"gene-Y880_RS10425","NA"
"cds-WP_016253351.1","NA"
"gene-Y880_RS10430","NA"
"rna-Y880_RS10430","NA"
"exon-Y880_RS10430-1","NA"
"gene-Y880_RS10435","NA"
"cds-WP_003090386.1","NA"
"gene-Y880_RS10440","NA"
"cds-WP_003090387.1","NA"
"gene-Y880_RS10445","NA"
"cds-WP_003090389.1","NA"
"gene-Y880_RS10450","dsrH"
"cds-WP_016253350.1","dsrH"
"gene-Y880_RS10455","NA"
"cds-WP_003119979.1","NA"
"gene-Y880_RS10460","NA"
"cds-WP_016253349.1","NA"
"gene-Y880_RS10465","NA"
"cds-WP_016253348.1","NA"
"gene-Y880_RS10470","cobA"
"cds-Y880_RS10470","cobA"
"gene-Y880_RS10475","NA"
"cds-WP_003097631.1","NA"
"gene-Y880_RS10480","NA"
"cds-WP_003097632.1","NA"
"gene-Y880_RS10485","NA"
"cds-WP_003090414.1","NA"
"gene-Y880_RS10490","NA"
"cds-WP_003119977.1","NA"
"gene-Y880_RS10495","trxB"
"cds-WP_003090421.1","trxB"
"gene-Y880_RS10500","NA"
"cds-WP_003108768.1","NA"
"gene-Y880_RS10505","NA"
"cds-WP_003097644.1","NA"
"gene-Y880_RS10510","NA"
"cds-WP_002553999.1","NA"
"gene-Y880_RS10515","clpA"
"cds-WP_003090432.1","clpA"
"gene-Y880_RS10520","NA"
"cds-WP_003097649.1","NA"
"gene-Y880_RS10525","cspD"
"cds-WP_003090435.1","cspD"
"gene-Y880_RS10530","NA"
"cds-WP_003090436.1","NA"
"gene-Y880_RS10535","NA"
"cds-WP_003116719.1","NA"
"gene-Y880_RS10540","NA"
"cds-WP_003097654.1","NA"
"gene-Y880_RS10545","NA"
"cds-WP_003131114.1","NA"
"gene-Y880_RS10550","NA"
"cds-WP_003090440.1","NA"
"gene-Y880_RS10555","NA"
"cds-WP_003097658.1","NA"
"gene-Y880_RS10560","NA"
"cds-WP_003451786.1","NA"
"gene-Y880_RS10565","NA"
"cds-WP_003097663.1","NA"
"gene-Y880_RS10570","NA"
"cds-WP_003090444.1","NA"
"gene-Y880_RS10575","NA"
"cds-WP_016253347.1","NA"
"gene-Y880_RS10580","NA"
"cds-WP_003097665.1","NA"
"gene-Y880_RS10585","NA"
"cds-Y880_RS10585","NA"
"gene-Y880_RS10590","NA"
"cds-WP_003090447.1","NA"
"gene-Y880_RS10595","NA"
"cds-Y880_RS10595","NA"
"gene-Y880_RS10600","NA"
"cds-WP_073664095.1","NA"
"gene-Y880_RS10605","NA"
"cds-WP_003090452.1","NA"
"gene-Y880_RS10610","NA"
"cds-WP_003090455.1","NA"
"gene-Y880_RS10615","NA"
"cds-WP_003090458.1","NA"
"gene-Y880_RS10620","NA"
"cds-WP_003090460.1","NA"
"gene-Y880_RS10625","NA"
"cds-WP_095866993.1","NA"
"gene-Y880_RS10630","NA"
"cds-WP_016253345.1","NA"
"gene-Y880_RS10635","NA"
"cds-WP_003090465.1","NA"
"gene-Y880_RS10640","NA"
"cds-WP_003090467.1","NA"
"gene-Y880_RS10645","NA"
"cds-WP_003090473.1","NA"
"gene-Y880_RS10650","NA"
